fecha,distrito,precio_m2,variacion_mensual,variacion_trimestral,variacion_anual
01-2007,Puente de Vallecas,,,,
12-2006,Puente de Vallecas,,,,
11-2006,Puente de Vallecas,,,,
10-2006,Puente de Vallecas,,,,
09-2006,Puente de Vallecas,,,,
08-2006,Puente de Vallecas,,,,
07-2006,Puente de Vallecas,,,,
06-2006,Puente de Vallecas,,,,
05-2006,Puente de Vallecas,,,,
04-2006,Puente de Vallecas,,,,
03-2006,Puente de Vallecas,,,,
02-2006,Puente de Vallecas,,,,
01-2006,Puente de Vallecas,,,,
04-2024,Retiro,"19,6","1,6","-0,5","12,5"
03-2024,Retiro,"19,3","-1,7","0,6","12,3"
02-2024,Retiro,"19,6","-0,3","5,7","15,1"
01-2024,Retiro,"19,7","2,7","6,7","14,7"
12-2023,Retiro,"19,2","3,3","6,6","13,3"
11-2023,Retiro,"18,6","0,6","4,5","9,6"
10-2023,Retiro,"18,4","2,6","4,3","10,6"
09-2023,Retiro,18,"1,3","1,7","11,2"
08-2023,Retiro,"17,8","0,4",1,"10,9"
07-2023,Retiro,"17,7",0,"1,6","10,6"
06-2023,Retiro,"17,7","0,6",3,"12,4"
05-2023,Retiro,"17,6","0,9","3,1","11,8"
04-2023,Retiro,"17,4","1,4","1,5",12
03-2023,Retiro,"17,2","0,7","1,5","10,9"
02-2023,Retiro,"17,1","-0,6","0,7","12,6"
01-2023,Retiro,"17,2","1,4","2,9","14,7"
12-2022,Retiro,"16,9","-0,1","4,6","14,8"
11-2022,Retiro,"16,9","1,5","5,8","14,4"
10-2022,Retiro,"16,7","3,1","4,3","11,8"
09-2022,Retiro,"16,2",1,"2,9","9,1"
08-2022,Retiro,16,"0,1","1,9",10
07-2022,Retiro,16,"1,7","2,9","10,2"
06-2022,Retiro,"15,7","0,1","1,6","7,4"
05-2022,Retiro,"15,7","1,1","3,7","6,8"
04-2022,Retiro,"15,5","0,5","3,9","5,3"
03-2022,Retiro,"15,5","2,1",5,"4,9"
02-2022,Retiro,"15,1","1,3","2,3","2,4"
01-2022,Retiro,15,"1,5","0,3","0,4"
12-2021,Retiro,"14,7","-0,5","-0,6","-1,7"
11-2021,Retiro,"14,8","-0,7","1,7","-3,7"
10-2021,Retiro,"14,9","0,6","2,8","-4,8"
09-2021,Retiro,"14,8","1,8","1,2","-6,6"
08-2021,Retiro,"14,6","0,3","-1,1","-8,1"
07-2021,Retiro,"14,5","-0,9","-1,7","-10,8"
06-2021,Retiro,"14,6","-0,5","-0,7","-11,9"
05-2021,Retiro,"14,7","-0,3","-0,5","-10,6"
04-2021,Retiro,"14,8","0,1","-0,9","-8,4"
03-2021,Retiro,"14,7","-0,3","-1,7","-7,1"
02-2021,Retiro,"14,8","-0,7","-3,8","-6,3"
01-2021,Retiro,"14,9","-0,7","-4,9","-7,2"
12-2020,Retiro,15,"-2,5","-5,5",-7
11-2020,Retiro,"15,4","-1,9","-2,9",-5
10-2020,Retiro,"15,7","-1,2","-3,6",-3
09-2020,Retiro,"15,9","0,2","-4,5","-3,3"
08-2020,Retiro,"15,8","-2,6","-3,8","-3,3"
07-2020,Retiro,"16,3","-2,2","0,9","-0,1"
06-2020,Retiro,"16,6","1,1","4,8","2,8"
05-2020,Retiro,"16,5","2,1","4,3","2,8"
04-2020,Retiro,"16,1","1,6","0,4","1,4"
03-2020,Retiro,"15,9","0,6","-1,6",-2
02-2020,Retiro,"15,8","-1,7","-2,5","-1,8"
01-2020,Retiro,"16,1","-0,4","-0,7","1,6"
12-2019,Retiro,"16,1","-0,4","-1,8","1,6"
11-2019,Retiro,"16,2","0,2","-1,1","0,2"
10-2019,Retiro,"16,2","-1,6","-0,7",1
09-2019,Retiro,"16,4","0,3","1,5","3,8"
08-2019,Retiro,"16,4","0,6","2,3","4,8"
07-2019,Retiro,"16,3","0,6","2,4","4,5"
06-2019,Retiro,"16,2",1,"-0,1","3,5"
05-2019,Retiro,16,"0,7","-0,3","1,7"
04-2019,Retiro,"15,9","-1,8","0,5",3
03-2019,Retiro,"16,2","0,8",2,5
02-2019,Retiro,"16,1","1,6","-0,6","5,2"
01-2019,Retiro,"15,8","-0,4","-1,2","5,5"
12-2018,Retiro,"15,9","-1,7","0,4","6,9"
11-2018,Retiro,"16,2","0,9","3,5","11,3"
10-2018,Retiro,16,"1,2","2,8",11
09-2018,Retiro,"15,8","1,3","1,2",10
08-2018,Retiro,"15,6","0,3","-0,8","10,3"
07-2018,Retiro,"15,6","-0,3","0,8","10,3"
06-2018,Retiro,"15,6","-0,8","1,3","9,8"
05-2018,Retiro,"15,7",2,"3,1","10,7"
04-2018,Retiro,"15,4","0,1",3,"9,4"
03-2018,Retiro,"15,4",1,"3,8","10,1"
02-2018,Retiro,"15,3","1,8","5,1","9,9"
01-2018,Retiro,15,1,"3,9",9
12-2017,Retiro,"14,9","2,3","3,4","7,3"
11-2017,Retiro,"14,5","0,7","2,5","5,1"
10-2017,Retiro,"14,4","0,4","2,2","7,1"
09-2017,Retiro,"14,4","1,5",1,"9,5"
08-2017,Retiro,"14,2","0,3","-0,4","7,9"
07-2017,Retiro,"14,1","-0,8",0,"5,9"
06-2017,Retiro,"14,2",0,"1,6","8,5"
05-2017,Retiro,"14,2","0,7","2,4",10
04-2017,Retiro,"14,1","0,9","2,7","9,5"
03-2017,Retiro,14,"0,8","1,1","10,3"
02-2017,Retiro,"13,9",1,"0,4","9,4"
01-2017,Retiro,"13,8","-0,7","2,1","7,5"
12-2016,Retiro,"13,8","0,2","5,5","8,3"
11-2016,Retiro,"13,8","2,7","5,3","10,6"
10-2016,Retiro,"13,5","2,6",1,"7,7"
09-2016,Retiro,"13,1",0,"0,1","7,4"
08-2016,Retiro,"13,1","-1,6","1,6","8,2"
07-2016,Retiro,"13,3","1,7","3,4","9,8"
06-2016,Retiro,"13,1","1,5","3,3","7,3"
05-2016,Retiro,"12,9","0,3","1,8","6,7"
04-2016,Retiro,"12,9","1,5","0,8","6,4"
03-2016,Retiro,"12,7",0,"-0,7","5,3"
02-2016,Retiro,"12,7","-0,8","1,5","5,9"
01-2016,Retiro,"12,8","0,1","2,3","6,8"
12-2015,Retiro,"12,8","2,2","4,6","6,6"
11-2015,Retiro,"12,5",0,"3,1","4,3"
10-2015,Retiro,"12,5","2,3",3,"5,3"
09-2015,Retiro,"12,2","0,7",0,"3,4"
08-2015,Retiro,"12,1","-0,1","0,2","2,7"
07-2015,Retiro,"12,1","-0,7","0,2","3,4"
06-2015,Retiro,"12,2","0,9","1,4","4,7"
05-2015,Retiro,"12,1","-0,1",1,"4,1"
04-2015,Retiro,"12,1","0,5","1,1","4,4"
03-2015,Retiro,"12,1","0,6","0,6","3,3"
02-2015,Retiro,12,0,0,"2,7"
01-2015,Retiro,12,"-0,1","0,9",2
12-2014,Retiro,12,0,"1,4","2,1"
11-2014,Retiro,12,1,"1,5","2,3"
10-2014,Retiro,"11,9","0,4","1,1","2,1"
09-2014,Retiro,"11,8",0,"1,3","2,3"
08-2014,Retiro,"11,8","0,6","1,6","2,3"
07-2014,Retiro,"11,7","0,6","1,2","1,4"
06-2014,Retiro,"11,7","0,3",0,"1,3"
05-2014,Retiro,"11,6","0,2","-0,4","-0,2"
04-2014,Retiro,"11,6","-0,6","-1,2","-0,5"
03-2014,Retiro,"11,7",0,"-0,6",0
02-2014,Retiro,"11,7","-0,6","-0,4","-0,8"
01-2014,Retiro,"11,7",0,"1,1","0,6"
12-2013,Retiro,"11,7","0,2","1,6","-1,5"
11-2013,Retiro,"11,7","0,8","1,5","-1,9"
10-2013,Retiro,"11,6","0,5","0,3","-3,9"
09-2013,Retiro,"11,6","0,1","0,4","-4,4"
08-2013,Retiro,"11,5","-0,3",-1,"-5,2"
07-2013,Retiro,"11,6","0,6","-0,7","-5,4"
06-2013,Retiro,"11,5","-1,3","-1,3","-7,8"
05-2013,Retiro,"11,7",0,"-0,9","-6,6"
04-2013,Retiro,"11,7","-0,1","-0,1","-7,4"
03-2013,Retiro,"11,7","-0,8","-2,1","-6,6"
02-2013,Retiro,"11,8","0,8","-1,5","-5,3"
01-2013,Retiro,"11,7","-2,1","-3,4","-7,3"
12-2012,Retiro,"11,9","-0,2","-1,4","-5,7"
11-2012,Retiro,"11,9","-1,2",-2,"-5,6"
10-2012,Retiro,"12,1",0,"-1,3","-3,8"
09-2012,Retiro,"12,1","-0,8","-3,2","-4,4"
08-2012,Retiro,"12,2","-0,5","-2,4","-1,9"
07-2012,Retiro,"12,2",-2,"-2,8","-1,7"
06-2012,Retiro,"12,5","0,1","-0,1","-1,2"
05-2012,Retiro,"12,5","-0,9","0,5","-3,2"
04-2012,Retiro,"12,6","0,8","0,1","-3,1"
03-2012,Retiro,"12,5","0,6","-1,2","-3,9"
02-2012,Retiro,"12,4","-1,3","-1,8","-5,4"
01-2012,Retiro,"12,6","-0,5","0,2","-6,2"
12-2011,Retiro,"12,6",0,0,"-3,7"
11-2011,Retiro,"12,6","0,7","1,9","-3,3"
10-2011,Retiro,"12,6","-0,6","0,9","-2,1"
09-2011,Retiro,"12,6","1,8",0,"-1,1"
08-2011,Retiro,"12,4","-0,2","-3,7","-6,2"
07-2011,Retiro,"12,4","-1,5","-4,2","-3,6"
06-2011,Retiro,"12,6",-2,"-2,8","-6,1"
05-2011,Retiro,"12,9","-0,8","-1,8","-8,5"
04-2011,Retiro,13,0,"-3,2","-9,1"
03-2011,Retiro,13,-1,-1,
02-2011,Retiro,"13,1","-2,2","0,4",
01-2011,Retiro,"13,4","2,2","4,6",
12-2010,Retiro,"13,1","0,4","2,7",
11-2010,Retiro,"13,1",2,"-1,2",
10-2010,Retiro,"12,8","0,4","-0,7",
09-2010,Retiro,"12,8","-3,5","-5,1",
08-2010,Retiro,"13,2","2,5","-6,1",
07-2010,Retiro,"12,9",-4,"-9,6",
06-2010,Retiro,"13,5","-4,5",,
05-2010,Retiro,"14,1","-1,4",,
04-2010,Retiro,"14,3",,,
03-2010,Retiro,,,,
02-2010,Retiro,,,,
01-2010,Retiro,,,,
12-2009,Retiro,,,,
11-2009,Retiro,,,,
10-2009,Retiro,,,,
09-2009,Retiro,,,,
08-2009,Retiro,,,,
07-2009,Retiro,,,,
06-2009,Retiro,,,,
05-2009,Retiro,,,,
04-2009,Retiro,,,,
03-2009,Retiro,,,,
02-2009,Retiro,,,,
01-2009,Retiro,,,,
12-2008,Retiro,,,,
11-2008,Retiro,,,,
10-2008,Retiro,,,,
09-2008,Retiro,,,,
08-2008,Retiro,,,,
07-2008,Retiro,,,,
06-2008,Retiro,,,,
05-2008,Retiro,,,,
04-2008,Retiro,,,,
03-2008,Retiro,,,,
02-2008,Retiro,,,,
01-2008,Retiro,,,,
12-2007,Retiro,,,,
11-2007,Retiro,,,,
10-2007,Retiro,,,,
09-2007,Retiro,,,,
08-2007,Retiro,,,,
07-2007,Retiro,,,,
06-2007,Retiro,,,,
05-2007,Retiro,,,,
04-2007,Retiro,,,,
03-2007,Retiro,,,,
02-2007,Retiro,,,,
01-2007,Retiro,,,,
12-2006,Retiro,,,,
11-2006,Retiro,,,,
10-2006,Retiro,,,,
09-2006,Retiro,,,,
08-2006,Retiro,,,,
07-2006,Retiro,,,,
06-2006,Retiro,,,,
05-2006,Retiro,,,,
04-2006,Retiro,,,,
03-2006,Retiro,,,,
02-2006,Retiro,,,,
01-2006,Retiro,,,,
04-2024,Salamanca,"23,7",1,"4,5","17,1"
03-2024,Salamanca,"23,5","0,7","4,4","17,6"
02-2024,Salamanca,"23,3","2,8","5,2","16,8"
01-2024,Salamanca,"22,7","0,8","1,5","14,4"
12-2023,Salamanca,"22,5","1,4","3,2","15,4"
11-2023,Salamanca,"22,2","-0,8","3,6","15,8"
10-2023,Salamanca,"22,3","2,5","5,2","15,2"
09-2023,Salamanca,"21,8","1,8","3,9","13,4"
08-2023,Salamanca,"21,4","0,8","3,6","13,1"
07-2023,Salamanca,"21,2","1,2","4,8","14,8"
06-2023,Salamanca,21,"1,5","5,1","14,4"
05-2023,Salamanca,"20,7","2,1","3,5","14,1"
04-2023,Salamanca,"20,3","1,4","2,2","12,6"
03-2023,Salamanca,20,0,"2,5","11,9"
02-2023,Salamanca,20,"0,8","4,3",13
01-2023,Salamanca,"19,8","1,7","2,2","15,2"
12-2022,Salamanca,"19,5","1,8","1,3","13,7"
11-2022,Salamanca,"19,2","-1,3","1,2","11,4"
10-2022,Salamanca,"19,4","0,9","4,9","12,4"
09-2022,Salamanca,"19,2","1,6","4,8","13,2"
08-2022,Salamanca,"18,9","2,3","4,5","13,6"
07-2022,Salamanca,"18,5","0,8","2,8","12,4"
06-2022,Salamanca,"18,4","1,3","2,9",12
05-2022,Salamanca,"18,1","0,7","2,5","10,5"
04-2022,Salamanca,18,"0,8","4,5",10
03-2022,Salamanca,"17,8",1,"4,1","8,6"
02-2022,Salamanca,"17,7","2,7","2,8","7,1"
01-2022,Salamanca,"17,2","0,4","-0,3","3,3"
12-2021,Salamanca,"17,1","-0,3","0,8","2,9"
11-2021,Salamanca,"17,2","-0,4","3,1","0,2"
10-2021,Salamanca,"17,3","1,5","4,8","-1,4"
09-2021,Salamanca,17,2,"3,7","-5,3"
08-2021,Salamanca,"16,7","1,2","1,6","-7,7"
07-2021,Salamanca,"16,5","0,5","0,7","-9,9"
06-2021,Salamanca,"16,4","-0,1","-0,3","-11,4"
05-2021,Salamanca,"16,4","0,2","-0,6","-12,1"
04-2021,Salamanca,"16,4","-0,4","-1,8","-11,3"
03-2021,Salamanca,"16,4","-0,4","-1,4","-10,4"
02-2021,Salamanca,"16,5",-1,"-3,9","-9,4"
01-2021,Salamanca,"16,7",0,"-4,8","-8,3"
12-2020,Salamanca,"16,7","-2,9","-7,2","-9,1"
11-2020,Salamanca,"17,2",-2,-5,"-7,2"
10-2020,Salamanca,"17,5","-2,5","-4,3","-6,6"
09-2020,Salamanca,18,"-0,6","-2,9","-5,2"
08-2020,Salamanca,"18,1","-1,2","-3,2","-3,7"
07-2020,Salamanca,"18,3","-1,1","-0,9","-1,5"
06-2020,Salamanca,"18,5","-0,9","0,9",0
05-2020,Salamanca,"18,7","1,1","2,5","1,8"
04-2020,Salamanca,"18,4","0,7","1,5","0,6"
03-2020,Salamanca,"18,3","0,7",0,"0,4"
02-2020,Salamanca,"18,2","0,2","-1,6","0,1"
01-2020,Salamanca,"18,2","-0,8","-3,1","0,3"
12-2019,Salamanca,"18,3","-0,9","-3,2","1,3"
11-2019,Salamanca,"18,5","-1,3","-1,3","1,7"
10-2019,Salamanca,"18,7",-1,"0,9","2,4"
09-2019,Salamanca,"18,9",1,"2,4","2,6"
08-2019,Salamanca,"18,7",1,"2,3","2,2"
07-2019,Salamanca,"18,6","0,4","1,3","1,3"
06-2019,Salamanca,"18,5",1,"1,3",1
05-2019,Salamanca,"18,3","-0,1","0,7","0,5"
04-2019,Salamanca,"18,3","0,4","1,2",2
03-2019,Salamanca,"18,3","0,4",1,2
02-2019,Salamanca,"18,2","0,4",0,"2,8"
01-2019,Salamanca,"18,1","0,2","-1,1","2,9"
12-2018,Salamanca,"18,1","-0,6",-2,"4,1"
11-2018,Salamanca,"18,2","-0,7","-0,9","5,1"
10-2018,Salamanca,"18,3","-0,8","-0,1","5,9"
09-2018,Salamanca,"18,5","0,6","0,8","9,1"
08-2018,Salamanca,"18,3","0,1","0,7","10,1"
07-2018,Salamanca,"18,3","0,1","1,9",10
06-2018,Salamanca,"18,3","0,5","2,4","9,2"
05-2018,Salamanca,"18,2","1,3",3,"8,5"
04-2018,Salamanca,18,"0,5","2,2",8
03-2018,Salamanca,"17,9","1,1",3,"10,2"
02-2018,Salamanca,"17,7","0,5","2,2",9
01-2018,Salamanca,"17,6","1,3","1,8","8,6"
12-2017,Salamanca,"17,4","0,4","2,7","8,7"
11-2017,Salamanca,"17,3","0,1",4,"9,7"
10-2017,Salamanca,"17,3","2,2","3,8","10,7"
09-2017,Salamanca,"16,9","1,5","0,8","9,5"
08-2017,Salamanca,"16,7",0,"-0,8",10
07-2017,Salamanca,"16,7","-0,7",0,"9,6"
06-2017,Salamanca,"16,8","-0,1","3,3","10,3"
05-2017,Salamanca,"16,8","0,8","3,4","9,8"
04-2017,Salamanca,"16,7","2,6","2,8","10,1"
03-2017,Salamanca,"16,2",0,"1,6","8,3"
02-2017,Salamanca,"16,2","0,2","2,9","8,3"
01-2017,Salamanca,"16,2","1,4","3,7","8,1"
12-2016,Salamanca,16,"1,3","3,5","7,1"
11-2016,Salamanca,"15,8",1,"4,1","6,9"
10-2016,Salamanca,"15,6","1,2","2,8",6
09-2016,Salamanca,"15,4","1,9","1,5","6,4"
08-2016,Salamanca,"15,2","-0,4",-1,"5,7"
07-2016,Salamanca,"15,2",0,"0,5","7,4"
06-2016,Salamanca,"15,2","-0,6","1,5",8
05-2016,Salamanca,"15,3","1,2","2,1","8,7"
04-2016,Salamanca,"15,1","0,9","0,9","8,1"
03-2016,Salamanca,15,0,"0,4","7,2"
02-2016,Salamanca,15,0,"1,6","7,1"
01-2016,Salamanca,15,"0,4","1,7","7,2"
12-2015,Salamanca,"14,9","1,2","2,8","7,1"
11-2015,Salamanca,"14,8","0,1","2,9","5,5"
10-2015,Salamanca,"14,7","1,5","4,1","6,2"
09-2015,Salamanca,"14,5","1,3","3,1","5,2"
08-2015,Salamanca,"14,3","1,3","1,8","5,2"
07-2015,Salamanca,"14,2","0,5","1,2",3
06-2015,Salamanca,"14,1",0,"0,7","2,5"
05-2015,Salamanca,"14,1","0,6","0,6","2,4"
04-2015,Salamanca,14,0,0,"2,6"
03-2015,Salamanca,14,0,"0,3","2,6"
02-2015,Salamanca,14,"0,1",0,"2,7"
01-2015,Salamanca,14,"0,3","0,8","3,4"
12-2014,Salamanca,"13,9","-0,3",1,"3,2"
11-2014,Salamanca,14,"0,8","2,6","3,4"
10-2014,Salamanca,"13,9","0,6",1,"2,3"
09-2014,Salamanca,"13,8","1,2","0,4","1,9"
08-2014,Salamanca,"13,6","-0,8","-0,8","2,2"
07-2014,Salamanca,"13,7",0,"0,8","3,1"
06-2014,Salamanca,"13,7",0,"0,8","3,1"
05-2014,Salamanca,"13,7","0,8","0,8","1,6"
04-2014,Salamanca,"13,6",0,"0,8","0,1"
03-2014,Salamanca,"13,6",0,"0,9","-0,7"
02-2014,Salamanca,"13,6","0,8","0,8","-1,3"
01-2014,Salamanca,"13,5","0,1","-0,3","-2,2"
12-2013,Salamanca,"13,5","-0,1","-0,3","-2,6"
11-2013,Salamanca,"13,5","-0,3","1,4","-3,2"
10-2013,Salamanca,"13,6","0,2","1,8","-3,4"
09-2013,Salamanca,"13,5","1,5","1,6","-3,6"
08-2013,Salamanca,"13,3","0,1","-1,4","-4,8"
07-2013,Salamanca,"13,3",0,"-2,2","-5,5"
06-2013,Salamanca,"13,3","-1,5",-3,"-4,9"
05-2013,Salamanca,"13,5","-0,7",-2,"-4,5"
04-2013,Salamanca,"13,6","-0,8","-1,5","-3,8"
03-2013,Salamanca,"13,7","-0,5",-1,"-4,4"
02-2013,Salamanca,"13,8","-0,2","-1,2","-4,4"
01-2013,Salamanca,"13,8","-0,3","-1,5","-4,5"
12-2012,Salamanca,"13,9","-0,8","-1,2","-4,6"
11-2012,Salamanca,14,"-0,4","-0,2","-4,3"
10-2012,Salamanca,14,0,"-0,4","-3,7"
09-2012,Salamanca,14,"0,2","0,2","-4,3"
08-2012,Salamanca,14,"-0,6",-1,"-3,9"
07-2012,Salamanca,"14,1","0,6","-0,4","-3,9"
06-2012,Salamanca,14,-1,"-2,5","-6,5"
05-2012,Salamanca,"14,2",0,"-1,9","-5,6"
04-2012,Salamanca,"14,2","-1,5","-2,2","-5,6"
03-2012,Salamanca,"14,4","-0,5","-1,2","-4,2"
02-2012,Salamanca,"14,4","-0,3","-1,2","-3,7"
01-2012,Salamanca,"14,5","-0,4","-0,7","-4,6"
12-2011,Salamanca,"14,5","-0,5","-0,8",-3
11-2011,Salamanca,"14,6","0,2","0,2","-4,7"
10-2011,Salamanca,"14,6","-0,6","-0,6","-2,8"
09-2011,Salamanca,"14,7","0,6","-2,2","-2,2"
08-2011,Salamanca,"14,6","-0,6","-2,7","-2,8"
07-2011,Salamanca,"14,7","-2,2","-2,2","-2,2"
06-2011,Salamanca,15,0,0,"-1,5"
05-2011,Salamanca,15,0,0,"-4,5"
04-2011,Salamanca,15,0,"-1,2","-4,5"
03-2011,Salamanca,15,0,0,"-2,2"
02-2011,Salamanca,15,"-1,2","-2,2",0
01-2011,Salamanca,"15,2","1,2","1,2","-1,5"
12-2010,Salamanca,15,"-2,2",0,"-3,5"
11-2010,Salamanca,"15,3","2,2","2,2","-1,6"
10-2010,Salamanca,15,0,0,"-2,8"
09-2010,Salamanca,15,0,"-1,5","-1,1"
08-2010,Salamanca,15,0,"-4,5","-2,9"
07-2010,Salamanca,15,"-1,5","-4,5","-3,4"
06-2010,Salamanca,"15,2",-3,"-0,6","-4,5"
05-2010,Salamanca,"15,7",0,"4,7","-7,2"
04-2010,Salamanca,"15,7","2,4","1,9",
03-2010,Salamanca,"15,3","2,2","-1,3",
02-2010,Salamanca,15,"-2,7","-3,8",
01-2010,Salamanca,"15,4","-0,8","-0,1",
12-2009,Salamanca,"15,5","-0,3","2,5",
11-2009,Salamanca,"15,6",1,"0,9",
10-2009,Salamanca,"15,4","1,8","-0,6",
09-2009,Salamanca,"15,2","-1,9",-5,
08-2009,Salamanca,"15,4","-0,5","-8,7",
07-2009,Salamanca,"15,5","-2,7",,
06-2009,Salamanca,"15,9","-5,8",,
05-2009,Salamanca,"16,9",,,
04-2009,Salamanca,,,,
03-2009,Salamanca,,,,
02-2009,Salamanca,,,,
01-2009,Salamanca,,,,
12-2008,Salamanca,,,,
11-2008,Salamanca,,,,
10-2008,Salamanca,,,,
09-2008,Salamanca,,,,
08-2008,Salamanca,,,,
07-2008,Salamanca,,,,
06-2008,Salamanca,,,,
05-2008,Salamanca,,,,
04-2008,Salamanca,,,,
03-2008,Salamanca,,,,
02-2008,Salamanca,,,,
01-2008,Salamanca,,,,
12-2007,Salamanca,,,,
11-2007,Salamanca,,,,
10-2007,Salamanca,,,,
09-2007,Salamanca,,,,
08-2007,Salamanca,,,,
07-2007,Salamanca,,,,
06-2007,Salamanca,,,,
05-2007,Salamanca,,,,
04-2007,Salamanca,,,,
03-2007,Salamanca,,,,
02-2007,Salamanca,,,,
01-2007,Salamanca,,,,
12-2006,Salamanca,,,,
11-2006,Salamanca,,,,
10-2006,Salamanca,,,,
09-2006,Salamanca,,,,
08-2006,Salamanca,,,,
07-2006,Salamanca,,,,
06-2006,Salamanca,,,,
05-2006,Salamanca,,,,
04-2006,Salamanca,,,,
03-2006,Salamanca,,,,
02-2006,Salamanca,,,,
01-2006,Salamanca,,,,
04-2024,San Blas-Canillejas,"14,5",3,"4,5","10,6"
03-2024,San Blas-Canillejas,"14,1","0,9",4,"7,7"
02-2024,San Blas-Canillejas,14,"0,5","4,1","10,5"
01-2024,San Blas-Canillejas,"13,9","2,5","2,8","11,8"
12-2023,San Blas-Canillejas,"13,6",1,"2,2","9,1"
11-2023,San Blas-Canillejas,"13,4","-0,7","2,5",9
10-2023,San Blas-Canillejas,"13,5","1,9","2,1","9,8"
09-2023,San Blas-Canillejas,"13,3","1,3","0,4","8,6"
08-2023,San Blas-Canillejas,"13,1","-1,2","-0,3","9,5"
07-2023,San Blas-Canillejas,"13,3","0,3","0,9","11,3"
06-2023,San Blas-Canillejas,"13,2","0,6","0,8","9,8"
05-2023,San Blas-Canillejas,"13,2",0,"3,9","9,7"
04-2023,San Blas-Canillejas,"13,1","0,3","5,6","9,9"
03-2023,San Blas-Canillejas,"13,1","3,6","5,4","11,8"
02-2023,San Blas-Canillejas,"12,7","1,7","2,6","9,7"
01-2023,San Blas-Canillejas,"12,4",0,"0,9","8,4"
12-2022,San Blas-Canillejas,"12,4","0,9","1,7","8,9"
11-2022,San Blas-Canillejas,"12,3",0,3,"8,5"
10-2022,San Blas-Canillejas,"12,3","0,8","3,4","9,9"
09-2022,San Blas-Canillejas,"12,2","2,2","1,5","9,4"
08-2022,San Blas-Canillejas,12,"0,5","-0,1","6,1"
07-2022,San Blas-Canillejas,"11,9","-1,1","-0,4","5,4"
06-2022,San Blas-Canillejas,12,"0,5","2,7","5,2"
05-2022,San Blas-Canillejas,12,"0,2","3,9","4,7"
04-2022,San Blas-Canillejas,12,2,"4,2","4,6"
03-2022,San Blas-Canillejas,"11,7","1,7","2,7",2
02-2022,San Blas-Canillejas,"11,5","0,5","1,5","-0,7"
01-2022,San Blas-Canillejas,"11,5","0,5","2,3","-1,3"
12-2021,San Blas-Canillejas,"11,4","0,4","2,2",-3
11-2021,San Blas-Canillejas,"11,4","1,4","0,7","-4,9"
10-2021,San Blas-Canillejas,"11,2","0,3","-0,8","-6,4"
09-2021,San Blas-Canillejas,"11,2",-1,"-2,4","-7,8"
08-2021,San Blas-Canillejas,"11,3","-0,2","-1,4","-7,4"
07-2021,San Blas-Canillejas,"11,3","-1,2","-1,1",-8
06-2021,San Blas-Canillejas,"11,5",0,"-0,5","-7,3"
05-2021,San Blas-Canillejas,"11,5","0,1","-1,4","-6,1"
04-2021,San Blas-Canillejas,"11,4","-0,6","-1,7","-7,8"
03-2021,San Blas-Canillejas,"11,5",-1,"-2,3","-6,4"
02-2021,San Blas-Canillejas,"11,6","-0,1","-2,8","-5,1"
01-2021,San Blas-Canillejas,"11,6","-1,2",-3,"-4,2"
12-2020,San Blas-Canillejas,"11,8","-1,5","-2,9","-1,8"
11-2020,San Blas-Canillejas,12,"-0,3",-2,"-0,3"
10-2020,San Blas-Canillejas,12,"-1,2","-2,5","0,2"
09-2020,San Blas-Canillejas,"12,1","-0,5","-1,8",2
08-2020,San Blas-Canillejas,"12,2","-0,8","-0,1",4
07-2020,San Blas-Canillejas,"12,3","-0,5","-0,9","5,9"
06-2020,San Blas-Canillejas,"12,4","1,3","0,6","6,5"
05-2020,San Blas-Canillejas,"12,2","-1,7","-0,3","3,3"
04-2020,San Blas-Canillejas,"12,4",1,"2,1","5,1"
03-2020,San Blas-Canillejas,"12,3","0,4","2,5","4,1"
02-2020,San Blas-Canillejas,"12,2","0,8","2,1","4,5"
01-2020,San Blas-Canillejas,"12,1","1,3","1,5","3,7"
12-2019,San Blas-Canillejas,12,0,"0,8","2,8"
11-2019,San Blas-Canillejas,12,"0,2","2,2","5,4"
10-2019,San Blas-Canillejas,12,"0,6","3,1","5,2"
09-2019,San Blas-Canillejas,"11,9","1,4","2,6","1,1"
08-2019,San Blas-Canillejas,"11,7",1,"-0,7","1,9"
07-2019,San Blas-Canillejas,"11,6","0,1","-1,7","2,1"
06-2019,San Blas-Canillejas,"11,6","-1,7","-1,7","1,8"
05-2019,San Blas-Canillejas,"11,8",0,"0,8","3,7"
04-2019,San Blas-Canillejas,"11,8",0,"0,8","4,5"
03-2019,San Blas-Canillejas,"11,8","0,8","1,1","5,8"
02-2019,San Blas-Canillejas,"11,7","-0,1","2,9","4,9"
01-2019,San Blas-Canillejas,"11,7","0,4","2,9","5,4"
12-2018,San Blas-Canillejas,"11,7","2,5","-0,9","4,8"
11-2018,San Blas-Canillejas,"11,4",0,"-1,1","4,3"
10-2018,San Blas-Canillejas,"11,4","-3,3","0,1","5,8"
09-2018,San Blas-Canillejas,"11,8","2,3","3,3","11,9"
08-2018,San Blas-Canillejas,"11,5","1,3","1,1","9,3"
07-2018,San Blas-Canillejas,"11,4","-0,2","0,6","5,8"
06-2018,San Blas-Canillejas,"11,4","0,1","2,1","7,5"
05-2018,San Blas-Canillejas,"11,4","0,7",2,"7,7"
04-2018,San Blas-Canillejas,"11,3","1,3","1,7","8,4"
03-2018,San Blas-Canillejas,"11,2",0,"0,2","7,7"
